order_date,category,units_sold,inventory_on_hand,unit_price,injected_anomaly
2024-07-05,Groceries,664,1443,8.52,
2024-07-06,Groceries,480,1328,8.75,
2024-07-07,Groceries,531,1055,8.89,
2024-07-08,Groceries,574,937,8.43,
2024-07-09,Groceries,618,1458,8.85,
2024-07-10,Groceries,468,1035,8.4,
2024-07-11,Groceries,535,1140,8.77,
2024-07-12,Groceries,446,810,8.5,
2024-07-13,Groceries,478,1115,8.42,
2024-07-14,Groceries,477,891,8.16,
2024-07-15,Groceries,464,837,8.74,
2024-07-16,Groceries,604,1274,8.64,
2024-07-17,Groceries,586,1361,8.68,
2024-07-18,Groceries,540,1190,8.45,
2024-07-19,Groceries,448,1138,8.18,
2024-07-20,Groceries,454,1349,8.28,
2024-07-21,Groceries,451,689,8.34,
2024-07-22,Groceries,491,1442,8.29,
2024-07-23,Groceries,555,1530,8.24,
2024-07-24,Groceries,619,1619,8.18,
2024-07-25,Groceries,506,1156,8.41,
2024-07-26,Groceries,379,932,8.36,
2024-07-27,Groceries,403,980,8.73,
2024-07-28,Groceries,477,1028,8.55,
2024-07-29,Groceries,436,999,8.32,
2024-07-30,Groceries,514,1209,8.7,
2024-07-31,Groceries,614,1017,8.75,
2024-08-01,Groceries,515,1541,8.58,
2024-08-02,Groceries,561,1120,8.91,
2024-08-03,Groceries,607,1707,8.58,
2024-08-04,Groceries,394,823,8.41,
2024-08-05,Groceries,423,636,8.64,
2024-08-06,Groceries,507,1343,8.65,
2024-08-07,Groceries,492,900,8.43,
2024-08-08,Groceries,479,1331,8.33,
2024-08-09,Groceries,428,1131,8.43,
2024-08-10,Groceries,378,931,8.23,
2024-08-11,Groceries,385,930,8.75,
2024-08-12,Groceries,1312,3643,8.56,
2024-08-13,Groceries,2239,6356,8.37,spike
2024-08-14,Groceries,553,1259,8.36,
2024-08-15,Groceries,456,854,8.56,
2024-08-16,Groceries,381,858,8.31,
2024-08-17,Groceries,345,760,8.4,
2024-08-18,Groceries,417,791,8.76,
2024-08-19,Groceries,405,1117,8.69,
2024-08-20,Groceries,555,939,8.3,
2024-08-21,Groceries,472,761,8.5,
2024-08-22,Groceries,434,687,8.77,
2024-08-23,Groceries,366,877,8.34,
2024-08-24,Groceries,391,633,8.3,
2024-08-25,Groceries,399,988,8.65,
2024-08-26,Groceries,413,1115,8.59,
2024-08-27,Groceries,460,1325,8.12,
2024-08-28,Groceries,453,1130,8.12,
2024-08-29,Groceries,446,934,8.13,
2024-08-30,Groceries,361,633,8.7,
2024-08-31,Groceries,348,758,8.61,
2024-09-01,Groceries,534,1325,8.46,
2024-09-02,Groceries,567,1188,8.51,
2024-09-03,Groceries,600,1052,8.56,
2024-09-04,Groceries,508,1081,8.41,
2024-09-05,Groceries,417,1110,8.26,
2024-09-06,Groceries,360,621,8.72,
2024-09-07,Groceries,362,993,8.74,
2024-09-08,Groceries,365,766,8.46,
2024-09-09,Groceries,419,1064,8.65,
2024-09-10,Groceries,483,1013,8.17,
2024-09-11,Groceries,427,1208,8.33,
2024-09-12,Groceries,513,1404,8.27,
2024-09-13,Groceries,334,619,8.64,
2024-09-14,Groceries,374,931,8.55,
2024-09-15,Groceries,385,965,8.84,
2024-09-16,Groceries,353,963,8.23,
2024-09-17,Groceries,401,961,8.2,
2024-09-18,Groceries,523,834,8.74,
2024-09-19,Groceries,430,780,8.5,
2024-09-20,Groceries,340,802,8.25,
2024-09-21,Groceries,316,881,8.39,
2024-09-22,Groceries,348,564,8.63,
2024-09-23,Groceries,381,1122,8.26,
2024-09-24,Groceries,497,1013,8.51,
2024-09-25,Groceries,469,1036,8.38,
2024-09-26,Groceries,441,1059,8.25,
2024-09-27,Groceries,305,492,8.07,
2024-09-28,Groceries,329,883,8.69,
2024-09-29,Groceries,381,893,8.89,
2024-09-30,Groceries,362,903,8.62,
2024-10-01,Groceries,420,881,8.53,
2024-10-02,Groceries,392,834,8.59,
2024-10-03,Groceries,365,787,8.66,
2024-10-04,Groceries,337,740,8.72,
2024-10-05,Groceries,347,688,8.66,
2024-10-06,Groceries,463,806,8.27,
2024-10-07,Groceries,256,466,8.44,
2024-10-08,Groceries,48,127,8.61,drop
2024-10-09,Groceries,473,1101,8.6,
2024-10-10,Groceries,457,915,8.51,
2024-10-11,Groceries,340,696,8.74,
2024-10-12,Groceries,318,900,8.11,
2024-10-13,Groceries,318,492,8.89,
2024-10-14,Groceries,391,680,8.84,
2024-10-15,Groceries,464,868,8.79,
2024-10-16,Groceries,441,758,8.75,
2024-10-17,Groceries,418,647,8.71,
2024-10-18,Groceries,362,955,8.64,
2024-10-19,Groceries,355,766,8.78,
2024-10-20,Groceries,339,1015,8.79,
2024-10-21,Groceries,408,934,8.68,
2024-10-22,Groceries,450,1194,8.45,
2024-10-23,Groceries,482,835,8.72,
2024-10-24,Groceries,467,737,8.24,
2024-10-25,Groceries,356,873,8.51,
2024-10-26,Groceries,340,849,8.33,
2024-10-27,Groceries,370,985,8.11,
2024-10-28,Groceries,383,974,8.5,
2024-10-29,Groceries,508,964,8.73,
2024-10-30,Groceries,470,953,8.79,
2024-10-31,Groceries,436,1110,8.26,
2024-11-01,Groceries,545,1390,8.11,
2024-11-02,Groceries,600,1338,8.22,
2024-11-03,Groceries,610,1286,8.5,
2024-11-04,Groceries,620,1086,8.1,
2024-11-05,Groceries,680,1101,8.24,
2024-11-06,Groceries,694,1705,8.14,
2024-11-07,Groceries,709,1495,8.39,
2024-11-08,Groceries,559,1224,8.4,
2024-11-09,Groceries,552,1116,8.71,
2024-11-10,Groceries,546,951,8.56,
2024-11-11,Groceries,626,1400,8.56,
2024-11-12,Groceries,754,1849,8.63,
2024-11-13,Groceries,838,1988,8.34,
2024-11-14,Groceries,680,1641,8.74,
2024-11-15,Groceries,577,922,8.27,
2024-11-16,Groceries,630,1044,8.76,
2024-11-17,Groceries,683,1745,8.75,
2024-11-18,Groceries,736,1554,8.59,
2024-11-19,Groceries,789,1681,8.45,
2024-11-20,Groceries,780,1600,8.48,
2024-11-21,Groceries,718,2112,8.5,
2024-11-22,Groceries,558,914,8.62,
2024-11-23,Groceries,597,1190,8.24,
2024-11-24,Groceries,620,1234,8.75,
2024-11-25,Groceries,643,1065,8.47,
2024-11-26,Groceries,704,1080,8.25,
2024-11-27,Groceries,741,1821,8.81,
2024-11-28,Groceries,781,1528,8.59,
2024-11-29,Groceries,535,1235,8.74,
2024-11-30,Groceries,621,974,8.88,
2024-12-01,Groceries,624,1198,8.25,
2024-12-02,Groceries,604,1223,8.58,
2024-12-03,Groceries,803,1999,8.91,
2024-12-04,Groceries,835,2276,8.2,
2024-12-05,Groceries,712,1705,8.46,
2024-12-06,Groceries,682,1489,8.3,
2024-12-07,Groceries,600,1732,8.34,
2024-12-08,Groceries,532,1262,8.66,
2024-12-09,Groceries,675,1677,8.71,
2024-12-10,Groceries,817,2092,8.77,
2024-12-11,Groceries,792,2384,8.34,
2024-12-12,Groceries,768,1640,8.88,
2024-12-13,Groceries,639,1838,8.26,
2024-12-14,Groceries,646,1663,8.64,
2024-12-15,Groceries,646,1518,8.79,
2024-12-16,Groceries,776,2091,8.62,
2024-12-17,Groceries,810,1461,8.76,
2024-12-18,Groceries,845,1819,8.16,
2024-12-19,Groceries,728,2080,8.25,
2024-12-20,Groceries,571,1055,8.49,
2024-12-21,Groceries,647,1802,8.47,
2024-12-22,Groceries,685,1574,8.83,
2024-12-23,Groceries,698,1347,8.31,
2024-12-24,Groceries,778,1590,8.67,
2024-12-25,Groceries,964,2681,8.12,
2024-12-26,Groceries,769,1877,8.49,
2024-12-27,Groceries,615,1073,8.86,
2024-12-28,Groceries,650,1496,8.33,
2024-12-29,Groceries,728,1927,8.87,
2024-12-30,Groceries,770,1916,8.63,
2024-12-31,Groceries,811,1446,8.25,
2025-01-01,Groceries,715,1612,8.59,
2025-01-02,Groceries,596,1616,8.63,
2025-01-03,Groceries,667,1620,8.57,
2025-01-04,Groceries,738,1624,8.51,
2025-01-05,Groceries,518,1173,8.38,
2025-01-06,Groceries,553,1374,8.46,
2025-01-07,Groceries,682,1576,8.65,
2025-01-08,Groceries,620,1544,8.2,
2025-01-09,Groceries,668,1136,8.87,
2025-01-10,Groceries,550,1205,8.42,
2025-01-11,Groceries,526,1332,8.35,
2025-01-12,Groceries,502,1458,8.28,
2025-01-13,Groceries,569,1512,8.28,
2025-01-14,Groceries,620,1298,8.37,
2025-01-15,Groceries,670,1083,8.46,
2025-01-16,Groceries,599,1103,8.37,
2025-01-17,Groceries,596,1278,8.28,
2025-01-18,Groceries,526,1575,8.6,
2025-01-19,Groceries,600,1446,8.49,
2025-01-20,Groceries,597,1316,8.7,
2025-01-21,Groceries,716,1159,8.46,
2025-01-22,Groceries,703,1450,8.21,
2025-01-23,Groceries,613,1560,8.67,
2025-01-24,Groceries,574,1669,8.5,
2025-01-25,Groceries,497,890,8.5,
2025-01-26,Groceries,589,1207,8.69,
2025-01-27,Groceries,607,957,8.8,
2025-01-28,Groceries,670,1631,8.79,
2025-01-29,Groceries,779,1689,8.91,
2025-01-30,Groceries,666,1854,8.49,
2025-01-31,Groceries,552,1543,8.79,
2025-02-01,Groceries,509,900,8.2,
2025-02-02,Groceries,620,1471,8.79,
2025-02-03,Groceries,619,1801,8.75,
2025-02-04,Groceries,620,2030,8.66,
2025-02-05,Groceries,621,2258,8.56,
2025-02-06,Groceries,622,1416,8.5,
2025-02-07,Groceries,570,1146,8.83,
2025-02-08,Groceries,595,1236,8.72,
2025-02-09,Groceries,620,1325,8.61,
2025-02-10,Groceries,634,1452,8.43,
2025-02-11,Groceries,805,1290,8.91,
2025-02-12,Groceries,858,1936,8.41,
2025-02-13,Groceries,739,1786,8.34,
2025-02-14,Groceries,620,1636,8.27,
2025-02-15,Groceries,634,1602,8.38,
2025-02-16,Groceries,662,1568,8.71,
2025-02-17,Groceries,690,1833,8.47,
2025-02-18,Groceries,744,1528,8.82,
2025-02-19,Groceries,838,2442,8.7,
2025-02-20,Groceries,637,1803,8.49,
2025-02-21,Groceries,583,1712,8.68,
2025-02-22,Groceries,536,953,8.41,
2025-02-23,Groceries,589,1259,8.55,
2025-02-24,Groceries,672,1565,8.63,
2025-02-25,Groceries,743,1510,8.36,
2025-02-26,Groceries,814,1456,8.1,
2025-02-27,Groceries,710,2127,8.29,
2025-02-28,Groceries,605,2797,8.48,
2025-03-01,Groceries,1194,3468,8.62,spike
2025-03-02,Groceries,627,2576,8.11,
2025-03-03,Groceries,688,1683,8.62,
2025-03-04,Groceries,822,2112,8.3,
2025-03-05,Groceries,879,2473,8.85,
2025-03-06,Groceries,720,1790,8.32,
2025-03-07,Groceries,700,1739,8.41,
2025-03-08,Groceries,680,1688,8.51,
2025-03-09,Groceries,660,1637,8.6,
2025-03-10,Groceries,688,994,8.43,
2025-03-11,Groceries,715,351,8.27,drop
2025-03-12,Groceries,742,822,8.32,
2025-03-13,Groceries,770,1293,8.38,
2025-03-14,Groceries,638,1764,8.67,
2025-03-15,Groceries,629,1680,8.68,
2025-03-16,Groceries,644,1859,8.15,
2025-03-17,Groceries,699,1733,8.58,
2025-03-18,Groceries,811,1798,8.43,
2025-03-19,Groceries,923,1864,8.29,
2025-03-20,Groceries,703,1573,8.51,
2025-03-21,Groceries,583,1714,8.73,
2025-03-22,Groceries,578,1282,8.21,
2025-03-23,Groceries,658,1188,8.29,
2025-03-24,Groceries,649,1553,8.48,
2025-03-25,Groceries,796,2276,8.7,
2025-03-26,Groceries,855,2053,8.57,
2025-03-27,Groceries,779,1982,8.58,
2025-03-28,Groceries,566,1089,8.71,
2025-03-29,Groceries,574,1684,8.7,
2025-03-30,Groceries,630,1512,8.44,
2025-03-31,Groceries,703,1341,8.22,
2025-04-01,Groceries,479,845,8.36,
2025-04-02,Groceries,747,1256,8.08,
2025-04-03,Groceries,732,1243,8.16,
2025-04-04,Groceries,718,1230,8.24,
2025-04-05,Groceries,704,1217,8.31,
2025-04-06,Groceries,689,1204,8.39,
2025-04-07,Groceries,661,1684,8.12,
2025-04-08,Groceries,788,1652,8.13,
2025-04-09,Groceries,915,1619,8.14,
2025-04-10,Groceries,697,1587,8.49,
2025-04-11,Groceries,678,1596,8.67,
2025-04-12,Groceries,658,1605,8.85,
2025-04-13,Groceries,649,1491,8.42,
2025-04-14,Groceries,594,1237,8.29,
2025-04-15,Groceries,815,2226,8.11,
2025-04-16,Groceries,891,2353,8.72,
2025-04-17,Groceries,818,1766,8.19,
2025-04-18,Groceries,760,1753,8.65,
2025-04-19,Groceries,701,1393,8.65,
2025-04-20,Groceries,662,1033,8.12,
2025-04-21,Groceries,712,2053,8.27,
2025-04-22,Groceries,767,1667,8.41,
2025-04-23,Groceries,953,2234,8.82,
2025-04-24,Groceries,796,2012,8.75,
2025-04-25,Groceries,638,1789,8.68,
2025-04-26,Groceries,681,1709,8.84,
2025-04-27,Groceries,670,1726,8.19,
2025-04-28,Groceries,661,1904,8.72,
2025-04-29,Groceries,823,1422,8.89,
2025-04-30,Groceries,818,1760,8.77,
2025-05-01,Groceries,786,2063,8.8,
2025-05-02,Groceries,661,1462,8.23,
2025-05-03,Groceries,507,784,8.23,
2025-05-04,Groceries,619,1552,8.2,
2025-05-05,Groceries,684,1132,8.55,
2025-05-06,Groceries,658,1247,8.09,
2025-05-07,Groceries,841,1411,8.44,
2025-05-08,Groceries,723,1575,8.51,
2025-05-09,Groceries,605,1799,8.44,
2025-05-10,Groceries,559,1457,8.55,
2025-05-11,Groceries,627,1017,8.41,
2025-05-12,Groceries,645,1438,8.71,
2025-05-13,Groceries,759,1877,8.16,
2025-05-14,Groceries,873,2344,8.67,
2025-05-15,Groceries,736,2062,8.48,
2025-05-16,Groceries,678,1573,8.1,
2025-05-17,Groceries,621,1323,8.35,
2025-05-18,Groceries,612,1773,8.07,
2025-05-19,Groceries,588,1508,8.7,
2025-05-20,Groceries,750,2147,8.24,
2025-05-21,Groceries,734,2054,8.32,
2025-05-22,Groceries,719,1960,8.39,
2025-05-23,Groceries,544,976,8.89,
2025-05-24,Groceries,621,1498,8.57,
2025-05-25,Groceries,638,1380,8.68,
2025-05-26,Groceries,644,1226,8.53,
2025-05-27,Groceries,700,1600,8.41,
2025-05-28,Groceries,757,1973,8.3,
2025-05-29,Groceries,662,1243,8.5,
2025-05-30,Groceries,534,1152,8.4,
2025-05-31,Groceries,501,1061,8.53,
2025-06-01,Groceries,625,1838,8.54,
2025-06-02,Groceries,661,1664,8.66,
2025-06-03,Groceries,698,1491,8.79,
2025-06-04,Groceries,734,1317,8.91,
2025-06-05,Groceries,796,2382,8.79,
2025-06-06,Groceries,462,978,8.12,
2025-06-07,Groceries,448,1221,8.14,
2025-06-08,Groceries,541,1310,8.83,
2025-06-09,Groceries,568,932,8.29,
2025-06-10,Groceries,633,1886,8.83,
2025-06-11,Groceries,753,1252,8.83,
2025-06-12,Groceries,658,1392,8.82,
2025-06-13,Groceries,562,1532,8.82,
2025-06-14,Groceries,568,1149,8.63,
2025-06-15,Groceries,573,1512,8.71,
2025-06-16,Groceries,631,1758,8.27,
2025-06-17,Groceries,720,1758,8.8,
2025-06-18,Groceries,736,1220,8.79,
2025-06-19,Groceries,593,1259,8.43,
2025-06-20,Groceries,505,781,8.29,
2025-06-21,Groceries,505,798,8.77,
2025-06-22,Groceries,502,881,8.67,
2025-06-23,Groceries,525,811,8.6,
2025-06-24,Groceries,665,1651,8.31,
2025-06-25,Groceries,732,1456,8.7,
2025-06-26,Groceries,669,1744,8.86,
2025-06-27,Groceries,485,1376,8.62,
2025-06-28,Groceries,467,1291,8.55,
2025-06-29,Groceries,542,1207,8.1,
2025-06-30,Groceries,536,1595,8.77,
2023-01-02,Toys,146,253,24.1,
2023-01-03,Toys,190,562,24.12,
2023-01-04,Toys,163,304,24.44,
2023-01-05,Toys,154,369,25.25,
2023-01-06,Toys,150,207,24.76,
2023-01-07,Toys,145,288,24.45,
2023-01-08,Toys,141,370,24.14,
2023-01-09,Toys,134,227,24.86,
2023-01-10,Toys,158,364,25.54,
2023-01-11,Toys,206,519,24.5,
2023-01-12,Toys,173,384,25.23,
2023-01-13,Toys,140,231,24.19,
2023-01-14,Toys,131,327,24.09,
2023-01-15,Toys,122,269,25.33,
2023-01-16,Toys,134,391,25.32,
2023-01-17,Toys,166,392,25.18,
2023-01-18,Toys,197,338,24.85,
2023-01-19,Toys,167,273,24.44,
2023-01-20,Toys,136,314,24.67,
2023-01-21,Toys,140,348,23.77,
2023-01-22,Toys,149,319,25.92,
2023-01-23,Toys,155,295,24.15,
2023-01-24,Toys,197,334,25.03,
2023-01-25,Toys,204,543,24.94,
2023-01-26,Toys,171,330,24.72,
2023-01-27,Toys,135,336,25.89,
2023-01-28,Toys,135,247,24.83,
2023-01-29,Toys,156,358,24.6,
2023-01-30,Toys,165,331,24.17,
2023-01-31,Toys,198,406,24.49,
2023-02-01,Toys,211,561,25.76,
2023-02-02,Toys,192,473,24.95,
2023-02-03,Toys,173,465,25.67,
2023-02-04,Toys,158,416,24.66,
2023-02-05,Toys,184,476,25.31,
2023-02-06,Toys,175,467,24.79,
2023-02-07,Toys,166,458,24.27,
2023-02-08,Toys,136,369,24.5,
2023-02-09,Toys,105,280,24.73,
2023-02-10,Toys,106,247,23.83,
2023-02-11,Toys,133,306,24.82,
2023-02-12,Toys,160,365,25.8,
2023-02-13,Toys,183,468,25.56,
2023-02-14,Toys,206,570,25.31,
2023-02-15,Toys,208,370,25.16,
2023-02-16,Toys,199,485,25.18,
2023-02-17,Toys,174,379,25.19,
2023-02-18,Toys,165,421,24.5,
2023-02-19,Toys,154,444,25.17,
2023-02-20,Toys,179,472,25.6,
2023-02-21,Toys,190,503,25.39,
2023-02-22,Toys,229,375,24.6,
2023-02-23,Toys,192,567,24.49,
2023-02-24,Toys,159,366,25.24,
2023-02-25,Toys,151,416,25.13,
2023-02-26,Toys,166,467,26.08,
2023-02-27,Toys,201,329,25.72,
2023-02-28,Toys,206,417,25.97,
2023-03-01,Toys,199,405,25.76,
2023-03-02,Toys,192,393,25.55,
2023-03-03,Toys,184,381,25.34,
2023-03-04,Toys,177,369,25.13,
2023-03-05,Toys,170,357,24.92,
2023-03-06,Toys,160,452,25.72,
2023-03-07,Toys,193,446,25.12,
2023-03-08,Toys,224,664,24.27,
2023-03-09,Toys,196,542,24.84,
2023-03-10,Toys,169,420,25.4,
2023-03-11,Toys,181,393,25.27,
2023-03-12,Toys,193,365,25.14,
2023-03-13,Toys,205,338,25.01,
2023-03-14,Toys,217,462,25.91,
2023-03-15,Toys,228,368,24.93,
2023-03-16,Toys,194,339,24.05,
2023-03-17,Toys,171,437,25.85,
2023-03-18,Toys,160,398,25.46,
2023-03-19,Toys,199,347,25.06,
2023-03-20,Toys,176,283,25.41,
2023-03-21,Toys,211,344,24.23,
2023-03-22,Toys,223,370,25.31,
2023-03-23,Toys,203,502,25.68,
2023-03-24,Toys,184,301,25.18,
2023-03-25,Toys,164,467,25.64,
2023-03-26,Toys,183,384,24.05,
2023-03-27,Toys,190,399,25.37,
2023-03-28,Toys,224,509,23.73,
2023-03-29,Toys,241,489,25.64,
2023-03-30,Toys,185,469,23.85,
2023-03-31,Toys,181,504,24.01,
2023-04-01,Toys,175,490,24.29,
2023-04-02,Toys,169,475,24.57,
2023-04-03,Toys,163,461,24.86,
2023-04-04,Toys,216,603,24.1,
2023-04-05,Toys,216,349,25.7,
2023-04-06,Toys,206,424,25.08,
2023-04-07,Toys,161,322,25.9,
2023-04-08,Toys,186,537,23.93,
2023-04-09,Toys,190,472,23.72,
2023-04-10,Toys,211,447,23.96,
2023-04-11,Toys,232,423,24.19,
2023-04-12,Toys,253,398,24.43,
2023-04-13,Toys,189,404,24.47,
2023-04-14,Toys,160,311,24.62,
2023-04-15,Toys,166,28,25.67,drop
2023-04-16,Toys,171,335,25.01,
2023-04-17,Toys,34,77,24.22,drop
2023-04-18,Toys,65,569,25.9,
2023-04-19,Toys,96,544,23.93,
2023-04-20,Toys,128,342,26.19,
2023-04-21,Toys,159,382,25.28,
2023-04-22,Toys,143,421,25.19,
2023-04-23,Toys,170,414,24.54,
2023-04-24,Toys,188,407,24.93,
2023-04-25,Toys,215,593,25.6,
2023-04-26,Toys,245,481,25.68,
2023-04-27,Toys,199,310,25.61,
2023-04-28,Toys,172,289,25.54,
2023-04-29,Toys,177,268,26.15,
2023-04-30,Toys,177,279,24.66,
2023-05-01,Toys,173,487,25.0,
2023-05-02,Toys,232,543,23.79,
2023-05-03,Toys,219,456,24.14,
2023-05-04,Toys,206,369,24.5,
2023-05-05,Toys,166,432,24.26,
2023-05-06,Toys,179,341,25.44,
2023-05-07,Toys,192,370,25.25,
2023-05-08,Toys,205,400,25.05,
2023-05-09,Toys,218,429,24.86,
2023-05-10,Toys,244,603,24.7,
2023-05-11,Toys,184,359,24.55,
2023-05-12,Toys,149,312,25.13,
2023-05-13,Toys,149,433,25.03,
2023-05-14,Toys,167,475,25.38,
2023-05-15,Toys,185,495,24.3,
2023-05-16,Toys,244,396,24.1,
2023-05-17,Toys,217,450,24.78,
2023-05-18,Toys,186,401,24.35,
2023-05-19,Toys,166,395,26.13,
2023-05-20,Toys,145,279,25.58,
2023-05-21,Toys,179,393,25.5,
2023-05-22,Toys,161,358,24.06,
2023-05-23,Toys,213,458,24.97,
2023-05-24,Toys,222,618,25.88,
2023-05-25,Toys,189,537,26.08,
2023-05-26,Toys,139,316,25.0,
2023-05-27,Toys,171,362,23.93,
2023-05-28,Toys,162,423,23.71,
2023-05-29,Toys,169,259,25.67,
2023-05-30,Toys,204,578,24.37,
2023-05-31,Toys,200,490,26.15,
2023-06-01,Toys,180,408,25.65,
2023-06-02,Toys,161,326,25.14,
2023-06-03,Toys,91,191,25.52,
2023-06-04,Toys,21,56,25.9,drop
2023-06-05,Toys,152,335,25.43,
2023-06-06,Toys,186,526,24.55,
2023-06-07,Toys,213,477,24.37,
2023-06-08,Toys,116,250,25.59,
2023-06-09,Toys,120,286,25.36,
2023-06-10,Toys,124,323,25.13,
2023-06-11,Toys,160,324,25.65,
2023-06-12,Toys,166,326,23.83,
2023-06-13,Toys,173,497,25.12,
2023-06-14,Toys,186,285,25.82,
2023-06-15,Toys,176,517,24.91,
2023-06-16,Toys,137,374,25.28,
2023-06-17,Toys,135,301,24.96,
2023-06-18,Toys,159,405,25.51,
2023-06-19,Toys,166,369,25.05,
2023-06-20,Toys,176,352,24.86,
2023-06-21,Toys,187,334,24.67,
2023-06-22,Toys,168,351,24.76,
2023-06-23,Toys,136,357,25.64,
2023-06-24,Toys,141,231,24.22,
2023-06-25,Toys,146,358,24.37,
2023-06-26,Toys,146,350,25.82,
2023-06-27,Toys,17,47,23.72,drop
2023-06-28,Toys,193,393,23.96,
2023-06-29,Toys,159,269,24.14,
2023-06-30,Toys,148,380,24.32,
2023-07-01,Toys,134,341,25.03,
2023-07-02,Toys,151,370,24.97,
2023-07-03,Toys,168,400,24.9,
2023-07-04,Toys,185,429,24.84,
2023-07-05,Toys,179,440,24.78,
2023-07-06,Toys,173,409,26.1,
2023-07-07,Toys,121,401,24.0,
2023-07-08,Toys,127,392,24.26,
2023-07-09,Toys,134,384,24.53,
2023-07-10,Toys,140,273,23.87,
2023-07-11,Toys,170,488,26.0,
2023-07-12,Toys,186,498,26.11,
2023-07-13,Toys,153,311,25.06,
2023-07-14,Toys,136,349,25.69,
2023-07-15,Toys,120,214,25.33,
2023-07-16,Toys,145,334,24.99,
2023-07-17,Toys,153,341,26.11,
2023-07-18,Toys,161,481,25.98,
2023-07-19,Toys,172,328,24.13,
2023-07-20,Toys,148,322,25.25,
2023-07-21,Toys,109,307,25.45,
2023-07-22,Toys,117,255,25.54,
2023-07-23,Toys,132,310,25.68,
2023-07-24,Toys,131,283,25.89,
2023-07-25,Toys,156,428,25.11,
2023-07-26,Toys,152,294,25.37,
2023-07-27,Toys,148,429,25.64,
2023-07-28,Toys,130,184,26.1,
2023-07-29,Toys,112,264,25.93,
2023-07-30,Toys,134,343,25.07,
2023-07-31,Toys,130,333,25.25,
2023-08-01,Toys,166,481,25.58,
2023-08-02,Toys,179,356,24.64,
2023-08-03,Toys,144,308,25.18,
2023-08-04,Toys,108,260,25.72,
2023-08-05,Toys,119,326,24.02,
2023-08-06,Toys,194,346,25.21,
2023-08-07,Toys,131,238,25.25,
2023-08-08,Toys,130,259,25.08,
2023-08-09,Toys,130,288,25.58,
2023-08-10,Toys,129,316,26.07,
2023-08-11,Toys,118,321,25.72,
2023-08-12,Toys,106,327,25.38,
2023-08-13,Toys,116,332,25.03,
2023-08-14,Toys,126,354,26.18,
2023-08-15,Toys,148,377,25.04,
2023-08-16,Toys,150,339,24.8,
2023-08-17,Toys,13,312,25.3,drop
2023-08-18,Toys,108,286,24.07,
2023-08-19,Toys,107,208,25.44,
2023-08-20,Toys,118,259,24.17,
2023-08-21,Toys,128,232,23.93,
2023-08-22,Toys,138,378,23.79,
2023-08-23,Toys,151,254,24.92,
2023-08-24,Toys,138,391,25.79,
2023-08-25,Toys,120,286,24.95,
2023-08-26,Toys,101,252,25.42,
2023-08-27,Toys,112,325,26.0,
2023-08-28,Toys,111,185,24.12,
2023-08-29,Toys,127,281,25.95,
2023-08-30,Toys,152,424,24.27,
2023-08-31,Toys,121,456,25.1,
2023-09-01,Toys,105,488,24.47,
2023-09-02,Toys,174,520,24.68,
2023-09-03,Toys,145,250,23.87,
2023-09-04,Toys,102,201,23.95,
2023-09-05,Toys,123,362,23.95,
2023-09-06,Toys,144,337,24.69,
2023-09-07,Toys,125,310,24.52,
2023-09-08,Toys,105,243,24.44,
2023-09-09,Toys,98,246,24.22,
2023-09-10,Toys,114,199,25.47,
2023-09-11,Toys,106,288,25.49,
2023-09-12,Toys,145,416,23.93,
2023-09-13,Toys,132,296,25.78,
2023-09-14,Toys,134,313,26.16,
2023-09-15,Toys,91,254,25.53,
2023-09-16,Toys,106,194,24.56,
2023-09-17,Toys,98,225,24.69,
2023-09-18,Toys,96,174,24.22,
2023-09-19,Toys,136,344,26.02,
2023-09-20,Toys,132,340,23.77,
2023-09-21,Toys,119,356,25.9,
2023-09-22,Toys,101,180,24.81,
2023-09-23,Toys,103,218,25.1,
2023-09-24,Toys,99,152,24.5,
2023-09-25,Toys,101,272,25.65,
2023-09-26,Toys,110,329,24.11,
2023-09-27,Toys,132,366,24.33,
2023-09-28,Toys,119,292,24.55,
2023-09-29,Toys,97,156,24.67,
2023-09-30,Toys,100,178,24.92,
2023-10-01,Toys,104,200,25.17,
2023-10-02,Toys,138,330,25.54,
2023-10-03,Toys,125,226,23.98,
2023-10-04,Toys,178,434,24.22,
2023-10-05,Toys,122,183,25.32,
2023-10-06,Toys,117,198,24.66,
2023-10-07,Toys,112,212,24.0,
2023-10-08,Toys,107,271,25.18,
2023-10-09,Toys,115,215,25.06,
2023-10-10,Toys,123,343,23.88,
2023-10-11,Toys,134,309,24.52,
2023-10-12,Toys,112,225,24.94,
2023-10-13,Toys,90,141,25.35,
2023-10-14,Toys,106,256,24.65,
2023-10-15,Toys,112,294,25.4,
2023-10-16,Toys,119,331,26.15,
2023-10-17,Toys,750,298,24.98,spike
2023-10-18,Toys,128,265,24.63,
2023-10-19,Toys,110,181,24.25,
2023-10-20,Toys,93,249,24.25,
2023-10-21,Toys,105,195,25.26,
2023-10-22,Toys,103,154,26.0,
2023-10-23,Toys,105,305,25.37,
2023-10-24,Toys,135,244,24.07,
2023-10-25,Toys,129,289,26.08,
2023-10-26,Toys,121,203,25.37,
2023-10-27,Toys,98,242,24.74,
2023-10-28,Toys,105,187,24.23,
2023-10-29,Toys,109,203,24.72,
2023-10-30,Toys,112,244,24.07,
2023-10-31,Toys,139,324,25.3,
2023-11-01,Toys,164,430,24.86,
