date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,is_anomaly,anomaly_type
06-07-2022,Beauty,569.7,1337.3,134.68,0,583.8,0,
07-07-2022,Beauty,578.9,1333.3,135.49,0,606.1,0,
08-07-2022,Beauty,571.1,1333.2,137.68,0,573.6,0,
09-07-2022,Beauty,582.1,1329.5,135.48,0,541.1,0,
10-07-2022,Beauty,538.4,1343,138.02,0,530.7,0,
11-07-2022,Beauty,511.4,1344.6,140.04,0,503.3,0,
12-07-2022,Beauty,540,1333.2,141.13,0,564.2,0,
13-07-2022,Beauty,547.9,1336.4,142.2,0,562.1,0,
14-07-2022,Beauty,,1319,137.48,0,541.3,0,
15-07-2022,Beauty,557.6,1331,136.44,0,520.3,0,
16-07-2022,Beauty,594.3,1322.4,132.84,0,609.9,0,
17-07-2022,Beauty,1869.9,1353.6,131.12,0,534.5,1,demand_spike
18-07-2022,Beauty,804.5,1352.1,137.34,1,759.6,0,
19-07-2022,Beauty,1676.7,1356.5,141.05,0,529,1,demand_spike
20-07-2022,Beauty,539.3,1355,137.94,0,510.3,0,
21-07-2022,Beauty,587.6,1341.9,138.76,0,532.4,0,
22-07-2022,Beauty,551,1357.3,134.8,0,564.5,0,
23-07-2022,Beauty,577.8,1337.6,136.38,0,584.1,0,
24-07-2022,Beauty,537,1353.3,140.83,0,487.6,0,
25-07-2022,Beauty,527.7,1345.8,138.83,0,486.4,0,
26-07-2022,Beauty,500,1351.5,136.33,0,524.9,0,
27-07-2022,Beauty,576.1,1333.1,139.45,0,574.7,0,
28-07-2022,Beauty,595.3,1326.6,137.94,0,607.2,0,
29-07-2022,Beauty,529.5,1345.9,140.59,0,507.5,0,
30-07-2022,Beauty,591,1328.7,138.95,0,577.9,0,
31-07-2022,Beauty,501.4,1364.9,136.71,0,497.8,0,
01-08-2022,Beauty,663.4,1347.4,136.99,1,677.2,0,
02-08-2022,Beauty,528.1,1342.4,133.83,0,502.1,0,
03-08-2022,Beauty,535.4,1347.2,133.15,0,535.8,0,
04-08-2022,Beauty,581.9,1332,136.39,0,591.4,0,
05-08-2022,Beauty,576.2,1332.7,141.33,0,588.2,0,
06-08-2022,Beauty,506.8,1356.9,138.78,0,494.1,0,
07-08-2022,Beauty,570.5,1331.6,136.8,0,554,0,
08-08-2022,Beauty,566.3,1337.3,139.42,0,518.6,0,
09-08-2022,Beauty,544.5,1342,140.68,0,530.7,0,
10-08-2022,Beauty,531.4,1345.1,135.93,0,534.2,0,
11-08-2022,Beauty,557.6,1333.2,135.94,0,578.9,0,
12-08-2022,Beauty,547.9,1338.6,146.39,0,503.4,0,
13-08-2022,Beauty,569.8,1330.5,135.15,0,595.6,0,
14-08-2022,Beauty,487.2,1356.6,136.09,0,455.6,0,
15-08-2022,Beauty,532,1341.3,136.62,0,492.8,0,
16-08-2022,Beauty,553.2,1334.7,134.86,0,507.4,0,
17-08-2022,Beauty,530.9,1338.6,132.31,0,556.6,0,
18-08-2022,Beauty,562.7,1327.4,137.86,0,553.8,0,
19-08-2022,Beauty,,1339.3,135.88,0,478.3,0,
20-08-2022,Beauty,519,1331.2,138.83,0,491.9,0,
21-08-2022,Beauty,537.8,1334.3,135.31,0,560.7,0,
22-08-2022,Beauty,529.9,1337.6,141.07,0,548.5,0,
23-08-2022,Beauty,507.1,1334,137.46,0,483.1,0,
24-08-2022,Beauty,541.1,1323.2,135.29,0,492.1,0,
25-08-2022,Beauty,750.4,1327.2,135.73,1,769.2,0,
26-08-2022,Beauty,503.1,1331.2,136.91,0,521.8,0,
27-08-2022,Beauty,533.3,1324.9,141.38,0,547,0,
28-08-2022,Beauty,542.4,1321.9,136,0,562.4,0,
29-08-2022,Beauty,,1311.4,133.17,0,540.5,0,
30-08-2022,Beauty,512,1319,142.4,0,525.3,0,
31-08-2022,Beauty,539.5,1309.6,132.64,0,562,0,
01-09-2022,Beauty,546.4,1301.1,144.08,0,564.6,0,
02-09-2022,Beauty,557.9,1293.9,132.54,0,551.2,0,
03-09-2022,Beauty,519.5,1306.5,136.53,0,525.7,0,
04-09-2022,Beauty,519.1,1307.8,136.4,0,523.4,0,
05-09-2022,Beauty,525,1308.2,140.02,0,535.8,0,
06-09-2022,Beauty,524.1,1305.1,139.53,0,489.7,0,
07-09-2022,Beauty,541.2,1305.3,142.97,0,487.3,0,
08-09-2022,Beauty,558,1299.6,133.43,0,544.9,0,
09-09-2022,Beauty,544.9,1301.3,132.86,0,553,0,
10-09-2022,Beauty,539,1301.9,140.5,0,495.2,0,
11-09-2022,Beauty,503.2,1314.4,143.86,0,493.1,0,
12-09-2022,Beauty,755.1,1308.1,140.97,1,715.2,0,
13-09-2022,Beauty,483.9,1319.3,139.64,0,496.3,0,
14-09-2022,Beauty,537.8,1307.8,140.88,0,492.1,0,
15-09-2022,Beauty,537.9,1306.7,133.9,0,552.5,0,
16-09-2022,Beauty,519.6,1315.5,136.97,0,515.2,0,
17-09-2022,Beauty,511.4,1324.8,137.7,0,530.7,0,
18-09-2022,Beauty,518.7,1320,137.32,0,539.6,0,
19-09-2022,Beauty,498,1324.2,139.07,0,508.6,0,
20-09-2022,Beauty,496.1,1319.2,137.54,0,485.9,0,
21-09-2022,Beauty,529.1,1304.5,136.38,0,487.5,0,
22-09-2022,Beauty,489.6,1319.7,134.44,0,457.1,0,
23-09-2022,Beauty,535.7,1309.2,137.21,0,515.7,0,
24-09-2022,Beauty,1326.4,1306.1,134.04,0,519.8,1,demand_spike
25-09-2022,Beauty,479.4,1311.7,137.35,0,470.6,0,
26-09-2022,Beauty,767.4,1314.7,138.5,1,741.1,0,
27-09-2022,Beauty,470.6,1316.9,135.79,0,457.3,0,
28-09-2022,Beauty,544.1,1293.5,139.66,0,550.2,0,
29-09-2022,Beauty,544.9,1293.5,140.44,0,493.2,0,
30-09-2022,Beauty,550.1,1292.7,136.23,0,531.6,0,
01-10-2022,Beauty,533.1,1290.4,136.56,0,525.6,0,
02-10-2022,Beauty,453.3,1315.1,139.63,0,448,0,
03-10-2022,Beauty,467.7,1296.3,134.83,0,464.4,0,
04-10-2022,Beauty,521.3,1276.9,134.56,0,473.4,0,
05-10-2022,Beauty,560,1263.5,136.64,0,550.9,0,
06-10-2022,Beauty,532.8,1263.4,137.56,0,523.5,0,
07-10-2022,Beauty,720.7,1258.4,136.1,1,741,0,
08-10-2022,Beauty,496.9,1272.8,139.18,0,503.9,0,
09-10-2022,Beauty,487.1,1284.1,133.86,0,440.7,0,
10-10-2022,Beauty,509.7,1279.4,138.85,0,501.3,0,
11-10-2022,Beauty,476.2,1288.2,136.12,0,477.9,0,
12-10-2022,Beauty,468.3,1294.2,141.98,0,462.2,0,
13-10-2022,Beauty,538.6,1264.7,140.12,0,539.4,0,
14-10-2022,Beauty,505.1,1275.6,137.95,0,463.5,0,
15-10-2022,Beauty,466,1281,137.49,0,431.2,0,
16-10-2022,Beauty,527.8,1266.5,136.19,0,521.1,0,
17-10-2022,Beauty,502.4,1271.8,130.27,0,512.5,0,
18-10-2022,Beauty,509.9,1259,137.91,0,460.9,0,
19-10-2022,Beauty,523.6,1248,140.73,0,505.5,0,
20-10-2022,Beauty,541,1242.7,135.01,0,567.4,0,
21-10-2022,Beauty,532.1,1247,135.34,0,540.1,0,
22-10-2022,Beauty,474,1256.6,137.89,0,458.6,0,
23-10-2022,Beauty,469.5,1248.6,134.12,0,429.4,0,
24-10-2022,Beauty,511.9,1233.7,135.6,0,488.2,0,
25-10-2022,Beauty,503.9,1244,136.39,0,465.2,0,
26-10-2022,Beauty,627.7,1242.8,137.95,1,651.6,0,
27-10-2022,Beauty,472.8,1251.6,143.28,0,474.1,0,
28-10-2022,Beauty,687.8,1231.3,137.48,1,707.3,0,
29-10-2022,Beauty,500.4,1243.6,138.66,0,517.7,0,
30-10-2022,Beauty,475,1245.7,137.4,0,470.7,0,
31-10-2022,Beauty,458.7,1251,138.43,0,413.3,0,
01-11-2022,Beauty,495.5,1230.6,138.02,0,487.2,0,
02-11-2022,Beauty,535.7,1220.6,140.27,0,546.6,0,
03-11-2022,Beauty,527.6,1219.9,142.25,0,499.7,0,
04-11-2022,Beauty,502.9,1228.5,137.2,0,522.6,0,
05-11-2022,Beauty,504,1226.6,136.6,0,528.9,0,
06-11-2022,Beauty,506.4,1228.2,144.14,0,497.5,0,
07-11-2022,Beauty,467.6,1245,142.3,0,458.1,0,
08-11-2022,Beauty,490.4,1231.1,138.57,0,489.5,0,
09-11-2022,Beauty,488.7,1239.9,141.07,0,481.3,0,
10-11-2022,Beauty,752.3,1232.7,142.1,1,695.2,0,
11-11-2022,Beauty,473.6,1243,137.01,0,445.5,0,
12-11-2022,Beauty,504.8,1229.1,140.3,0,469.6,0,
13-11-2022,Beauty,499.5,1231.3,138.11,0,455,0,
14-11-2022,Beauty,501.3,1228.9,138.19,0,461.7,0,
15-11-2022,Beauty,440.5,1256.9,139.85,0,460.7,0,
16-11-2022,Beauty,519.3,1229.4,142.47,0,510.6,0,
17-11-2022,Beauty,526.1,1235.3,139.16,0,483.5,0,
18-11-2022,Beauty,547.4,1223.8,140.22,0,551.2,0,
19-11-2022,Beauty,493.3,1248,140.2,0,479.2,0,
20-11-2022,Beauty,489.8,1253.9,141.31,0,457.3,0,
21-11-2022,Beauty,550.9,1262.8,139.31,1,573.7,0,
22-11-2022,Beauty,480.6,1253.9,138.36,0,448.8,0,
23-11-2022,Beauty,486.9,1252.8,136.77,0,445.3,0,
24-11-2022,Beauty,510.9,1245.6,139.53,0,475.6,0,
25-11-2022,Beauty,509.1,1248.1,136.66,0,527.8,0,
26-11-2022,Beauty,521.3,1245,137.99,0,536.2,0,
27-11-2022,Beauty,482.2,1251.7,134.89,0,498.7,0,
28-11-2022,Beauty,722.7,1240.8,143.56,1,749.7,0,
29-11-2022,Beauty,420.7,1268.9,134.71,0,383.5,0,
30-11-2022,Beauty,773.5,1232,139.28,1,778.7,0,
01-12-2022,Beauty,472.6,1245.3,135.59,0,472.5,0,
02-12-2022,Beauty,529.9,1230.7,133.95,0,555.8,0,
03-12-2022,Beauty,517.5,1235.6,139.06,0,521.3,0,
04-12-2022,Beauty,460.5,1251.3,141.88,0,469.1,0,
05-12-2022,Beauty,508.3,1242,135.63,0,512,0,
06-12-2022,Beauty,636.8,1263.7,139.37,1,632.4,0,
07-12-2022,Beauty,461.4,1257.9,142.71,0,453.5,0,
08-12-2022,Beauty,495.5,1251,144.07,0,518,0,
09-12-2022,Beauty,499.9,1245.2,137,0,520.1,0,
10-12-2022,Beauty,486.1,1250.6,137.65,0,469.4,0,
11-12-2022,Beauty,488.8,1251.1,138.11,0,460.8,0,
12-12-2022,Beauty,664.7,1251.5,139.79,1,649,0,
13-12-2022,Beauty,610.2,1252.5,137.31,1,617.5,0,
14-12-2022,Beauty,465.7,1256.9,139.59,0,447.1,0,
15-12-2022,Beauty,486.1,1250.7,137.64,0,476.6,0,
16-12-2022,Beauty,562.2,1216.5,135.72,0,531.2,0,
17-12-2022,Beauty,475.8,1249.4,139.03,0,458.8,0,
18-12-2022,Beauty,462.9,781.9,136.22,0,483.1,0,
19-12-2022,Beauty,441,784.6,135.07,0,411.2,0,
20-12-2022,Beauty,506.4,775.3,137.81,0,123.1,1,supplier_delay
21-12-2022,Beauty,519,771.3,135.55,0,483.9,0,
22-12-2022,Beauty,517.9,763.2,136.81,0,490.9,0,
23-12-2022,Beauty,543.1,1220.4,140.47,0,495.9,0,
24-12-2022,Beauty,485.1,1229.7,136.16,0,491.3,0,
25-12-2022,Beauty,460.7,1230.3,134.48,0,415.9,0,
26-12-2022,Beauty,487.4,1216.9,139.4,0,496.3,0,
27-12-2022,Beauty,495.6,1214.9,140.81,0,489,0,
28-12-2022,Beauty,501.6,1213.9,136.58,0,507.7,0,
29-12-2022,Beauty,502.1,1219.1,141.49,0,510.9,0,
30-12-2022,Beauty,538.4,1202,139.36,0,494.6,0,
31-12-2022,Beauty,503.6,1208.8,141.76,0,454.9,0,
01-01-2023,Beauty,497.2,1217.1,135.16,0,460.1,0,
02-01-2023,Beauty,481.8,1224.3,132.82,0,461.4,0,
03-01-2023,Beauty,473.9,1228.3,139.23,0,431.7,0,
04-01-2023,Beauty,472.8,1228.4,137.75,0,457.9,0,
01-01-2020,Electronics,277.1,850,170.1,0,285.1,0,
02-01-2020,Electronics,304.5,836.6,165.24,0,305.3,0,
03-01-2020,Electronics,342.7,828.2,169.3,0,353.8,0,
04-01-2020,Electronics,312.3,832,174.61,0,290.6,0,
05-01-2020,Electronics,263.8,843.5,171.41,0,272,0,
06-01-2020,Electronics,264.2,852.9,168.61,0,240.1,0,
07-01-2020,Electronics,254.9,854.8,171.45,0,263.4,0,
08-01-2020,Electronics,282.2,847.7,165.02,0,267.9,0,
09-01-2020,Electronics,321.4,840.2,166.96,0,304.4,0,
10-01-2020,Electronics,292.7,851.3,165.65,0,286,0,
11-01-2020,Electronics,434.8,856.1,170.91,1,452.7,0,
12-01-2020,Electronics,271.1,860.4,171.74,0,246,0,
13-01-2020,Electronics,246.8,879.7,168.8,0,235.1,0,
14-01-2020,Electronics,276.8,870.4,166.36,0,284.7,0,
15-01-2020,Electronics,283.5,869.4,169.25,0,272,0,
16-01-2020,Electronics,302.3,869,167.67,0,281.1,0,
17-01-2020,Electronics,358.5,857.7,166.62,0,345.5,0,
18-01-2020,Electronics,410.7,877.2,170.47,1,393.4,0,
19-01-2020,Electronics,290.5,887.2,166.75,0,301.3,0,
20-01-2020,Electronics,248.5,894.1,164.01,0,252,0,
21-01-2020,Electronics,271,895.5,164.77,0,264.4,0,
22-01-2020,Electronics,,878.3,163.89,0,324.2,0,
23-01-2020,Electronics,315.2,878,170.16,0,305.7,0,
24-01-2020,Electronics,348.6,864.2,169.83,0,316.8,0,
25-01-2020,Electronics,315.3,873.9,169.66,0,296.2,0,
26-01-2020,Electronics,292.8,882.3,171.31,0,282.7,0,
27-01-2020,Electronics,270.7,890.5,173.35,0,250,0,
28-01-2020,Electronics,319.7,878,167.31,0,333.2,0,
29-01-2020,Electronics,315.4,887.3,170.69,0,320.2,0,
30-01-2020,Electronics,325,886.7,163.97,0,305.6,0,
31-01-2020,Electronics,364.3,873.7,173.99,0,360.1,0,
01-02-2020,Electronics,312.9,893.9,165.1,0,315.5,0,
02-02-2020,Electronics,,901,166.91,0,322,0,
03-02-2020,Electronics,255.8,539.5,167.29,0,264,0,
04-02-2020,Electronics,273.9,538.1,164.15,0,267.7,0,
05-02-2020,Electronics,518.5,530.8,169.43,1,124.1,1,supplier_delay
06-02-2020,Electronics,363,523.4,170.04,0,357.3,0,
07-02-2020,Electronics,481.5,527.9,168.68,1,473.2,0,
08-02-2020,Electronics,339.1,897,164.1,0,311.1,0,
09-02-2020,Electronics,308.1,906.9,176.03,0,283.2,0,
10-02-2020,Electronics,271.3,917.1,171.18,0,265.7,0,
11-02-2020,Electronics,291.5,911.1,178.24,0,274.1,0,
12-02-2020,Electronics,322.9,896.2,166.59,0,291.7,0,
13-02-2020,Electronics,375.6,873.2,172.56,0,378.7,0,
14-02-2020,Electronics,1597.5,882.6,171.96,0,335.6,1,demand_spike
15-02-2020,Electronics,1183.5,894.1,168.33,0,314.9,1,demand_spike
16-02-2020,Electronics,325.6,887,174.1,0,319.4,0,
17-02-2020,Electronics,296.6,885,167.94,0,310,0,
18-02-2020,Electronics,299,881,168.1,0,290.8,0,
19-02-2020,Electronics,347.7,859.8,157.56,0,316.2,0,
20-02-2020,Electronics,381.7,857.8,170.7,0,375.1,0,
21-02-2020,Electronics,387.3,861.2,164.83,0,397.4,0,
22-02-2020,Electronics,543.8,871.8,167.45,1,570.7,0,
23-02-2020,Electronics,321.1,888.8,165.84,0,309.8,0,
24-02-2020,Electronics,314.8,895.7,168.08,0,298.4,0,
25-02-2020,Electronics,332.9,888.6,170.82,0,344.9,0,
26-02-2020,Electronics,335.2,875.4,169.36,0,311.3,0,
27-02-2020,Electronics,366.9,877.3,171.72,0,364.1,0,
28-02-2020,Electronics,358.6,872.9,173.6,0,344.6,0,
29-02-2020,Electronics,339.8,870.3,168.07,0,307.9,0,
01-03-2020,Electronics,345.5,873.7,167.7,0,329,0,
02-03-2020,Electronics,337.4,888.3,172.56,0,317.1,0,
03-03-2020,Electronics,320.5,900.4,172.83,0,321.4,0,
04-03-2020,Electronics,365.3,889.7,171.83,0,380.8,0,
05-03-2020,Electronics,381.2,887.9,166.09,0,358.4,0,
06-03-2020,Electronics,371.3,895.2,170.75,0,379.4,0,
07-03-2020,Electronics,370.9,899.1,169.69,0,336.9,0,
08-03-2020,Electronics,362.4,903,172.88,0,355.5,0,
09-03-2020,Electronics,429.4,916.7,167.38,1,391,0,
10-03-2020,Electronics,352.5,906.2,163.67,0,366.6,0,
11-03-2020,Electronics,308.5,915.6,171.65,0,313.1,0,
12-03-2020,Electronics,393.1,888.9,160.65,0,392.6,0,
13-03-2020,Electronics,387.7,882,166.84,0,396.8,0,
14-03-2020,Electronics,363.7,888.7,165.85,0,362.6,0,
15-03-2020,Electronics,341.8,890.3,165.83,0,357.3,0,
16-03-2020,Electronics,289.2,900.6,166.78,0,291.3,0,
17-03-2020,Electronics,325.9,890.5,173.44,0,338.5,0,
18-03-2020,Electronics,362.1,886.6,172.1,0,354,0,
19-03-2020,Electronics,407.4,877.6,168.46,0,373.9,0,
20-03-2020,Electronics,380.6,877.8,173.16,0,372.7,0,
21-03-2020,Electronics,358.1,879.6,165.72,0,329.1,0,
22-03-2020,Electronics,334.7,891.3,165.26,0,331,0,
23-03-2020,Electronics,340.9,884.5,172.24,0,331.5,0,
24-03-2020,Electronics,337.8,884.4,171.28,0,335.5,0,
25-03-2020,Electronics,420.8,883.6,167.76,1,379.4,0,
26-03-2020,Electronics,393.5,865.5,165.47,0,365.7,0,
27-03-2020,Electronics,393.2,866.2,174.26,0,382.8,0,
28-03-2020,Electronics,390.1,860.4,163.49,0,406.7,0,
29-03-2020,Electronics,333.2,874.5,167.29,0,319.1,0,
30-03-2020,Electronics,321.7,879.5,170.09,0,310.1,0,
31-03-2020,Electronics,327.3,869.9,175.42,0,329.6,0,
01-04-2020,Electronics,335.4,869.7,170.61,0,332.2,0,
02-04-2020,Electronics,558.6,852.8,170.94,1,527.8,0,
03-04-2020,Electronics,397.2,853.8,167.39,0,382,0,
04-04-2020,Electronics,375,861.6,171.24,0,349.7,0,
05-04-2020,Electronics,342.1,878.3,169.67,0,357.5,0,
06-04-2020,Electronics,304.2,890.2,163.94,0,279.8,0,
07-04-2020,Electronics,327.5,881.1,172,0,313,0,
08-04-2020,Electronics,354.9,873.5,172.6,0,320.8,0,
09-04-2020,Electronics,373.2,870.7,172.04,0,348.3,0,
10-04-2020,Electronics,390.4,865.8,169.43,0,397,0,
11-04-2020,Electronics,381.9,868.6,166.08,0,355.2,0,
12-04-2020,Electronics,377.9,866.3,161.5,0,344.7,0,
13-04-2020,Electronics,331,877,169.85,0,321.4,0,
14-04-2020,Electronics,338.7,867.7,172.98,0,305.3,0,
15-04-2020,Electronics,359,870.3,172.69,0,327.7,0,
16-04-2020,Electronics,353.8,865.7,172.08,0,361.3,0,
17-04-2020,Electronics,392,850.8,169.07,0,398.2,0,
18-04-2020,Electronics,375.3,852.2,173,0,389.3,0,
19-04-2020,Electronics,386.7,853.2,172.45,0,397.6,0,
20-04-2020,Electronics,323.7,870.7,167.89,0,324.5,0,
21-04-2020,Electronics,338.3,872.5,171.61,0,307.1,0,
22-04-2020,Electronics,,863.1,167.5,0,364.6,0,
23-04-2020,Electronics,365,862.5,171.15,0,374.8,0,
24-04-2020,Electronics,410.2,844.8,164.92,0,418.3,0,
25-04-2020,Electronics,385.3,863,165.18,0,376.1,0,
26-04-2020,Electronics,356.7,865.6,172.9,0,333.5,0,
27-04-2020,Electronics,309.7,881.3,172.49,0,318,0,
28-04-2020,Electronics,470.5,870.9,171.46,1,474.8,0,
29-04-2020,Electronics,333.1,879.5,169.62,0,348.8,0,
30-04-2020,Electronics,392.3,860.8,161.22,0,362.2,0,
01-05-2020,Electronics,425.4,850.3,169.06,0,397.2,0,
02-05-2020,Electronics,353.3,872.1,170.86,0,329.2,0,
03-05-2020,Electronics,331.1,878,167.51,0,337.4,0,
04-05-2020,Electronics,323.9,885,166.9,0,300.6,0,
05-05-2020,Electronics,319.7,897.3,174.21,0,290.9,0,
06-05-2020,Electronics,327.6,892.2,169.11,0,343.9,0,
07-05-2020,Electronics,606.1,869.5,170.86,1,547.7,0,
08-05-2020,Electronics,367.2,873,171.94,0,376.5,0,
09-05-2020,Electronics,374.6,883.7,165.93,0,357.7,0,
10-05-2020,Electronics,321.7,895.5,169.97,0,330.1,0,
11-05-2020,Electronics,344.7,896.8,173.79,0,338.9,0,
12-05-2020,Electronics,311.2,915.2,175.48,0,322.2,0,
13-05-2020,Electronics,344.4,902.5,169.45,0,357.8,0,
14-05-2020,Electronics,389,892,168.51,0,350.6,0,
15-05-2020,Electronics,360.3,908.7,170.23,0,328.4,0,
16-05-2020,Electronics,547.9,905,170.14,1,513.7,0,
17-05-2020,Electronics,354.9,907.4,174.01,0,355.1,0,
18-05-2020,Electronics,287.1,924.9,165.94,0,296.7,0,
19-05-2020,Electronics,,909,168.37,0,313.1,0,
20-05-2020,Electronics,349.7,897.8,165.53,0,346.6,0,
21-05-2020,Electronics,383.8,881.4,165.89,0,356.3,0,
22-05-2020,Electronics,457.5,890.1,170.59,1,467,0,
23-05-2020,Electronics,335.3,892.3,172.06,0,350.5,0,
24-05-2020,Electronics,336.8,893,167.12,0,316.7,0,
25-05-2020,Electronics,314.2,892,171.93,0,306.1,0,
26-05-2020,Electronics,319.1,892.2,173.08,0,291.3,0,
27-05-2020,Electronics,346,888.3,175.87,0,340.4,0,
28-05-2020,Electronics,353.9,876,169.55,0,345.2,0,
29-05-2020,Electronics,374.9,871.5,167.15,0,345.5,0,
30-05-2020,Electronics,357.1,883,165.92,0,345.1,0,
31-05-2020,Electronics,310.4,891,165.59,0,294.9,0,
01-06-2020,Electronics,335.1,891.9,173.55,0,327.8,0,
02-06-2020,Electronics,317.2,899.4,164.19,0,313.3,0,
03-06-2020,Electronics,314.3,896.7,173.44,0,283.2,0,
04-06-2020,Electronics,370.6,879.6,166.38,0,375.9,0,
05-06-2020,Electronics,348.7,888.9,167,0,351.1,0,
06-06-2020,Electronics,359.5,886.1,168.8,0,343.3,0,
07-06-2020,Electronics,336,895.8,166.93,0,305,0,
08-06-2020,Electronics,283.7,906.9,172.47,0,287.4,0,
09-06-2020,Electronics,319.3,897.1,175.46,0,333.1,0,
10-06-2020,Electronics,509.4,885.2,167.09,1,476.8,0,
11-06-2020,Electronics,367.2,875.1,167.85,0,348.3,0,
12-06-2020,Electronics,390.8,863.5,168.76,0,362.5,0,
13-06-2020,Electronics,335.7,876.3,171.15,0,331.2,0,
14-06-2020,Electronics,297.3,894,168.8,0,274.5,0,
15-06-2020,Electronics,276.1,905.8,174.02,0,263.2,0,
16-06-2020,Electronics,282.8,906.9,173.2,0,284.1,0,
17-06-2020,Electronics,320.3,890.2,165.3,0,315.2,0,
18-06-2020,Electronics,352.5,878.9,171.08,0,337.6,0,
19-06-2020,Electronics,356.8,594.8,174.47,0,343.6,0,
20-06-2020,Electronics,347.1,597.3,167.64,0,341.7,0,
21-06-2020,Electronics,303.5,613.9,168.32,0,35.1,1,supplier_delay
22-06-2020,Electronics,378.1,614.1,167.53,1,344.8,0,
23-06-2020,Electronics,285.3,619.5,167.6,0,294.5,0,
24-06-2020,Electronics,360.7,896.2,163.67,0,328.9,0,
25-06-2020,Electronics,350.4,900,164.82,0,352.6,0,
26-06-2020,Electronics,330.9,905.1,169.58,0,343.5,0,
27-06-2020,Electronics,308.3,915.4,174.44,0,290,0,
28-06-2020,Electronics,304.6,921.3,167.24,0,291.1,0,
29-06-2020,Electronics,273.7,926.6,167.14,0,269.7,0,
30-06-2020,Electronics,449.7,913.6,175.08,1,464.2,0,
01-07-2020,Electronics,416.2,898.1,165.56,1,433.4,0,
02-07-2020,Electronics,331.7,895.9,163.69,0,335.4,0,
03-07-2020,Electronics,324.1,892.7,166.51,0,295.9,0,
04-07-2020,Electronics,293.9,891,167.07,0,294,0,
05-07-2020,Electronics,282,896.5,163.4,0,271.1,0,
06-07-2020,Electronics,285,908.1,168.88,0,276.6,0,
07-07-2020,Electronics,409.6,909.6,172.53,1,371.6,0,
08-07-2020,Electronics,280,913.7,164.96,0,260,0,
09-07-2020,Electronics,515.2,899.4,169.61,1,524.8,0,
10-07-2020,Electronics,338,896.2,170.66,0,327.2,0,
11-07-2020,Electronics,297.6,912.9,169.03,0,281.3,0,
12-07-2020,Electronics,285.2,915.2,169.95,0,273.2,0,
13-07-2020,Electronics,346.7,922.7,169.99,1,356.4,0,
14-07-2020,Electronics,249.9,928.8,166.57,0,252.9,0,
15-07-2020,Electronics,300.2,910.3,174.39,0,282.5,0,
16-07-2020,Electronics,328.7,906.7,173.54,0,301.7,0,
17-07-2020,Electronics,533.6,901.6,173.35,1,500.4,0,
18-07-2020,Electronics,323.6,903.6,172.75,0,335.9,0,
19-07-2020,Electronics,252.7,927.5,163.98,0,249.5,0,
20-07-2020,Electronics,241.2,926.5,172.45,0,236.4,0,
21-07-2020,Electronics,271.2,917.7,171.54,0,268.3,0,
22-07-2020,Electronics,296.3,910.1,164.11,0,282.9,0,
23-07-2020,Electronics,321.4,908,168.59,0,328.2,0,
24-07-2020,Electronics,383.2,891.8,170.25,0,375,0,
25-07-2020,Electronics,308.9,914,174.95,0,283.5,0,
26-07-2020,Electronics,288.7,924.1,171.77,0,265.4,0,
27-07-2020,Electronics,266.7,937.7,166.39,0,261.5,0,
28-07-2020,Electronics,267.2,940.3,175.06,0,278,0,
29-07-2020,Electronics,276,937.7,169.47,0,261.2,0,
30-07-2020,Electronics,400.2,918.2,168.45,1,412.4,0,
31-07-2020,Electronics,469.8,918.9,168.21,1,476.7,0,
01-08-2020,Electronics,289.2,920.3,163.82,0,271.1,0,
02-08-2020,Electronics,255.3,927.5,168.95,0,231.2,0,
03-08-2020,Electronics,246,929.3,171,0,225.2,0,
04-08-2020,Electronics,289.3,916.6,168.01,0,292,0,
05-08-2020,Electronics,244,932.9,170.74,0,226.9,0,
06-08-2020,Electronics,470.7,912,166.39,1,449.8,0,
07-08-2020,Electronics,798.1,924.4,168.84,0,272.3,1,demand_spike
08-08-2020,Electronics,279.6,924.6,170.39,0,282.1,0,
09-08-2020,Electronics,276.3,915.7,169.96,0,253.4,0,
10-08-2020,Electronics,240.3,921.8,163.88,0,230.9,0,
11-08-2020,Electronics,226.7,925.2,167.83,0,220.5,0,
12-08-2020,Electronics,258.1,909.7,175,0,253.3,0,
13-08-2020,Electronics,307,898,167.65,0,314,0,
14-08-2020,Electronics,803.9,911.1,169.37,0,267.5,1,demand_spike
15-08-2020,Electronics,286.2,918,169.02,0,292.3,0,
16-08-2020,Electronics,253.8,926.7,174.63,0,254.8,0,
17-08-2020,Electronics,223.3,943.3,173.69,0,219.6,0,
18-08-2020,Electronics,276.3,928.1,172.05,0,277.6,0,
19-08-2020,Electronics,,926.5,166.02,0,265.7,0,
20-08-2020,Electronics,256.8,929.2,170.53,0,236.4,0,
21-08-2020,Electronics,299.9,914.8,171.24,0,299.9,0,
22-08-2020,Electronics,267,922.7,166.95,0,261.3,0,
23-08-2020,Electronics,332.9,924.7,166.37,1,331.5,0,
24-08-2020,Electronics,216.8,939.4,175.09,0,206.1,0,
25-08-2020,Electronics,234.1,934.2,168.3,0,242.5,0,
26-08-2020,Electronics,270.1,925.6,174.79,0,266.8,0,
27-08-2020,Electronics,301.7,922.1,172.69,0,275.4,0,
28-08-2020,Electronics,272.8,935.5,170.7,0,263.9,0,
