date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,Unnamed: 7
27-08-2020,electronics,145.3,551.6,47.49,N,130.9,
12-12-2020,Electronic,317.5,512.6,47.64,1,291.4,
03-21-2020,Automotive-Parts,309.1,788.6,217.37,N,321.5,
13-Mar-20,PET SUPPLIES,286,812.9,197.64,FALSE,292.7,
30-04-2021,Electronic,324.2,485.9,45.73,FALSE,332.5,
16-02-2021,Groceries,273.4,?,Rs.110.57,No,283.5,
01-11-2022,Toy,317.8,602.8,244.74,FALSE,312,
01-03-2021,Sporting_Goods,497.7,1393.2,128.66,0,476.6,
06-11-2021,ELECTRONICS,293.4,498.5,$45.72,0,289,
02-26-2020,Grocerys,270.3,696.6,105.21,No,247.8,
04-May-22,PetSupplies,319.2,819.1,195.18,0,327.6,
03-26-2020,Toys,244.3,755.5,238.42,N,241.3,
16-06-2020, Office Supplies,226.4,913.9,90.03,0,224.4,
20-Apr-22,ELECTRONICS,545.7,280.2,46.11,1,554.7,
01-01-2021,Pet Supplies,338,-,199.69,0,339.6,
30-12-2022,toys,326.6,575.1,234.6,0,318.1,
11-12-2022,furniture,355.1,1123.5,75.21,0,357.9,
11-Apr-22,OfficeSupplies,N/A,741.7,93.66,0,NULL,
01-02-2021,AUTOMOTIVE PARTS,322.9,614,221.77,FALSE,312.9,
01-Feb-20,OfficeSupplies,387.7,887.5,91.29,No,356.5,
19-11-2022,Toys,348,552.8,238.95,0,314.5,
27-12-2021,Grocerys,310.5,816.8,109.13,0,290.8,
22-11-2021,Electronic,176.7,411.3,46.06,0,180.4,
04-16-2020, Beauty,377.7,?,Rs.171.78,0,388.5,
21-02-2021, Toys,238.9,631.4,246.72,0,222.2,
27-Sep-20,AUTOMOTIVE PARTS,244.1,733.7,212.11,0,239.5,
24-Jun-22,Apparel,460.9,1401.6,169.2,0,464.4,
21-01-2020,furniture,240.9,773.8,76.16,N,225.7,
14-Nov-22,Furniture ,382.1,1157.1,73.68,FALSE,365.7,
10-03-2022,Beauty,423.5,1033.7,164.71,FALSE,406.9,
08-08-2022, Electronics,216.6,275.8,47.91,0,211.4,
09-02-2021,Office Supplies,386.9,812,86.88,0,351.8,
05-04-2022,groceries,314.1,756.7,104.92,0,288.8,
18-11-2022,FURNITURE,416.6,1150.8,75.31,0,428.8,
19-Mar-21,automotive parts,407.8,588.6,Rs.223.11,0,394.6,
20-12-2020,Beauty,-420.3,1057.1,164.83,1,386.5,
31-12-2021,furniture,344.9,655.4,73.79,0,310.4,
03-06-2021,"  Pet Supplies	",261.9,853.7,191.7,0,268.1,
20-Nov-21,Furniture,376.3,1009.2,74.73,0,342.6,
08-Sep-22,Auto Parts,-,521.3,222.89,0,268.9,
25-04-2021,Pet Supplies,279.1,843,-,0,264.8,
27-Nov-21,"  OfficeSupplies	",478.2,776,90.3,No,437.4,
10-08-2021,Automotive Parts,-,684.2,221.92,FALSE,223,
17-01-2022,PetSupplies,310.7,842.5,203.11,No,294.1,
19-10-2022,Groceries ,-334.4,781.2,107.33,0,339,
30-03-2021,BEAUTY,356,987.3,166.06,N,354.4,
25-12-2021,SPORTING GOODS,469.8,797.4,129.8,0,35.7,
31-Mar-20,Clothing,370.4,822.9,172.83,N,357.4,
18-11-2020,Office Supplies,386.9,,89.89,0,374,
09-Apr-20,office supplies,298.8,878.9,89.48,FALSE,305.2,
12-30-2022,sporting goods,590.4,1487.7,130.01,N,586.8,
03-05-2022,Electronic,322.4,missing,46.46,0,296.6,
11-01-2021,automotive parts,missing,608.5,208.42,0,294.7,
11-08-2022,groceries,351.8,505.5,107.02,0,346.1,
11-29-2020,"  TOYS	",251.9,634.3,235.7,FALSE,262.5,
18-10-2022,ELECTRONICS,205.5,309.9,47.16,N,188,
05-15-2021,FURNITURE,247.2,998.6,75.23,0,226.3,
03-Nov-21, Apparel,582.8,1315.3,164.74,TRUE,565.7,
12-Oct-21,Electronics,157,449.7,47.43,0,141.9,
13-02-2022,Sporting_Goods,517.1,1426.8,124.42,No,536.1,
23-11-2021,Apparel,464.9,1275.8,168.46,0,426.4,
23-05-2022,"  APPAREL	",350.5,1445.9,169.82,0,359.2,
20-09-2020,Sport Goods,999999,1391.7,127,N,422.8,
22-Jun-22,FURNITURE,253.8,1153,73.72,FALSE,251.5,
03-19-2020,Furnture,-,760.6,77.15,0,201.9,
09-18-2020,Grocerys,271.5,999999,104.42,0,246.4,
21-08-2022,GROCERIES,330.9,765.9,107.32,FALSE,341.7,
10-06-2020,SPORTING GOODS,399.9,1414.1,N/A,FALSE,384.4,
07-16-2020,Apparel,408.6,1296,Rs.166.82,No,,
11-08-2021,pet supplies,333,797.1,194.65,FALSE,340.3,
27-09-2022,Sporting Goods,513.3,1453,125.75,0,508.5,
28-09-2021,Clothing,434.1 units,1331.4,173.41,0,432.7,
04-07-2020, Beauty,335.9,1120,168.75,0,319.5,
19-Dec-22,Sporting Goods,504,1513.9,125.66,N,529.1,
06-10-2022,sporting goods,537.5,1447,126.32,FALSE,495.7,
02-10-2022,pet supplies,381.7,?,200.25,No,363.9,
19-03-2021, Beauty,missing,978.3,168.25,FALSE,448.8,
30-12-2020,"  Clothing	",452,1265.2,170.71,0,466,
28-01-2021,Sporting Goods,576.6,1371.3,132.28,0,544.3,
15-02-2020,Pet Supplies,236.5,824.9,197.81,0,237.3,
31-12-2021,toys,296.7,673.8,$232.52,0,296.7,
30-01-2021,Groceries,318.9,552.9,104,0,329.4,
05-10-2022,toys,513.7,627.7,237.4,1,474.1,
30-06-2021,Groceries,265,642.1,$108.23,0,264.9,
12-10-2022,Toys,325.7,577.4,-,N,300.5,
05-30-2021,Furniture,214,1001.2,73.36,FALSE,196.6,
19-03-2020,Auto Parts,333.8,772.4,217.66,0,328.9,
13-12-2021,pet supplies,347.8,830.5,197.53,0,361,
04-13-2022, Office Supplies,374.2,728.9,89.13,0,374.5,
21-10-2020,Pet Supplies ,440.4,824.9,197.49,1,400.5,
17-12-2022,Toys,350.1,571.5,236.36,0,363.9,
17-08-2020,sporting goods,421,1386,128.46,0,439,
01-Dec-22,AUTOMOTIVE PARTS,378.3,476.5,212,No,348.2,
24-10-2020,Beuaty,377.7,1069.2,169.73,0,380.9,
06-25-2022,"  Groceries 	",NA,783.4,107.92,0,329,
16-02-2022,GROCERIES,499.7,789.7,112.03,TRUE,494.1,
11-20-2022,PET SUPPLIES,391.9,701,196.38,0,385.5,
04-02-2020,Pet Supplies,212.3,840.7,196.24,0,NULL,
09-04-2022,BEAUTY,484.8,996.4,167.81,0,470.7,
19-05-2022,Sporting_Goods,641.6,1405.4,129.53,0,627.9,
19-06-2021,Grocerys,290.3,670.9,101.67,0,299.2,
25-02-2022,toys,269,-662.2,238.91,0,249.3,
29-07-2021,automotive parts,327.8,642.5,225.43,FALSE,302.1,
05-01-2022,Sporting_Goods,505.2,1422.8,129.35,0,464.8,
16-02-2022, Electronics,463.1,360.9,46.41,1,443.5,
29-Apr-21,Furnture,-234.9,1000,76.24,FALSE,233.6,
05-20-2020, Electronics,237.2,536.7,$45.75,0,237.9,
17-09-2022,Beauty,458.8,950.2,165.57,0,464.5,
02-09-2021,automotive parts,320.4,648,223.64,FALSE,312.8,
08-05-2022,Furniture ,244.2,1160.5,74.27,0,238.6,
01-01-2020,automotive parts,339.5,N/A,223.74,0,311.8,
09-15-2021,FURNITURE,395.4,N/A,999999,N,368.9,
16-Jul-20,Groceries,227.7,608.6,?,0,211.1,
24-02-2020,Sporting Goods,465.8,1432.4,131.21,0,432,
07-03-2020,Automotive Parts,265.6,807,216.77,FALSE,244.4,
31-12-2021,BEAUTY,549.1,722,168.15,1,522.6,
13-10-2020,Beauty,309.1,1092.1,159.81,0,300.6,
20-Jul-20,Automotive-Parts,256.3,766,222.48,N,232.5,
28-09-2022,Office Supplies,401.5,735.5,90.93,N,417.9,
10-12-2020,"  PetSupplies	",358.7,777.9,198.04,0,373.4,
10-Nov-22,Furnture,405.4,1154.2,76.72,FALSE,408.4,
24-06-2020,Groceries ,214.6,-633.6,105.77,0,220.9,
07-20-2020,sporting goods,452.8,1381.8,127.36,FALSE,408.7,
05-03-2022,Clothing,431.3,1330.3,169.48,N,390.1,
28-Aug-21,Toy,504.1,622,233.96,Y,523.1,
08-11-2020,Beauty,299,1114.5,missing,0,,
20-02-2020,Electronic,259.8,533.4,46.53,0,256.8,
18-11-2022,apparel,543,1381.8,167.05,0,491,
06-11-2022,"  AUTOMOTIVE PARTS	",363,508.8,218.17,0,330.6,
02-10-2020,Sporting_Goods,460.6,1438.7,132.85,0,461.6,
13-06-2022,"  pet supplies	",-248.1,843.8,203.4,N,245.6,
06-07-2020, Office Supplies,346.4,890,91.33,1,363.1,
08-20-2022, Toys,404.1,585.6,239.45,FALSE,376,
06-24-2022,Furniture,307.8,1137.1,76.52,0,288.3,
11-15-2020,"  FURNITURE	",361.2,814.7 pcs,72.76,FALSE,338.1,
03-23-2020,Auto Parts,308.1,786.6,220.43,0,292.1,
11-10-2020,Sporting Goods,425.2 units,N/A,131.85,0,384.6,
06-01-2022,Sporting_Goods,559.1,1430,128.75,0,550.6,
10-02-2021,Pet Supplies,371,825.2,193.07,Y,376.2,
09-01-2021,Beauty,366.1,1037.4,162.7,FALSE,337.1,
21-10-2020,office supplies,374.9,811,89.41,0,379.4,
30-09-2021,Groceries,315.2,797.6,105.55,0,,
01-05-2020,APPAREL,439.9,1296,?,No,404.7,
02-Oct-21,Grocery,297.6,801.9,106.86,FALSE,287.5,
31-Dec-20,Clothing,594,-1266.9,167.69,Yes,574.6,
09-11-2022,PET SUPPLIES,394.5,716.8,192.24,FALSE,404.5,
30-01-2020,TOYS,251.3,405.7 pcs,232.84,FALSE,259.8,
17-05-2021,Sporting_Goods,483.6 units,1351.5,135.73,0,475.6,
20-02-2022,Automotive Parts,368.9,617,214.18,0,367.5,
22-10-2020,Automotive-Parts,322.1,706.5,212.33,0,325.8,
09-11-2020,toys,-,618,236.12,N,257.9,
11-08-2021,PET SUPPLIES,308.6,833.5,200.26,No,317.6,
21-11-2020,OfficeSupplies,393.6,816.1,92.25,0,N/A,
30-Jun-22,"  OfficeSupplies	",360.9,689.6,,0,361.5,
11-May-22, Beauty,455.5,1021.9,162.24,N,453.4,
15-06-2022, Beauty,473.6,1044,166.4,FALSE,436.8,
04-10-2020,Grocerys,218.1,353.8,108.73,N,14.7,
22-Dec-20,OfficeSupplies,566.1,860.1,89.95,TRUE,512.5,
04-03-2021,Auto Parts,365.6,640.1,211.53,0,370.7,
19-11-2022,beauty,425.9,988.2,166.78,0,440.7,
08-06-2021,"  APPAREL	",999999,1288.6,170.33,1,650.5,
09-21-2021,Automotive Parts,null,720.1,210.08,No,258.8,
12-14-2020,Office Supplies,363.4,NULL,91.06,0,361.9,
23-08-2022,PET SUPPLIES,316.6,764,202.64,FALSE,316.9,
11-Sep-20,office supplies,359.3,-838.1,89.15,No,360.3,
26-08-2020,groceries,234.3,598.4,107.35,FALSE,228.4,
17-Feb-21,apparel,482.5,1249.2,171.3,0,444.1,
29-10-2020,furniture,351.4,775.2,72.63,FALSE,363.5,
23-Jul-22,Pet Supplies ,354.9,397.6,Rs.199.42,FALSE,348.8,
07-04-2021,Office Supplies,326.1,879.7,89.8,0,325.4,
08-02-2022,Apparel,453.2,1346.5,169.13,0,439.8,
17-06-2022,TOYS,372.4,575,235.24,0,381,
08-10-2020,Sporting_Goods,missing,1368.5,130.14,FALSE,521.4,
30-04-2020, Electronics,283,487.9,45.77,No,258.3,
01-11-2020,Auto Parts,270.6,673.7,218.91,FALSE,283.8,
26-04-2022,AUTOMOTIVE PARTS,522.3,417.1,214.64,TRUE,61.4,
15-Dec-20,Auto Parts,321.7,590.1,220.24,FALSE,301.5,
04-Jan-21,sporting goods,457.1,1406.4,125.38,0,438,
03-06-2020,Automotive-Parts,284.9,866.3,220.04,0,277.5,
10-14-2021,groceries,?,814.4,111.03,0,306.7,
17-08-2021,electronics,182.2,518.5,47.55,0,174.5,
08-04-2021,Groceries,320.8,607.7,106.37,0,328.8,
17-Dec-20,BEAUTY,350.3,1048,NULL,FALSE,347,
17-Jan-21,Toys,238.2,331.1,238.83,0,241.3,
09-09-2021,Furniture,380.9,961,73.88,No,375.4,
02-16-2020,Pet Supplies,267.5,813.6,203.25,0,247.8,
25-01-2021,automotive parts,351.8,591.2,212.26,FALSE,356.9,
11-23-2022,Groceries,552.3,792.2,106.32,TRUE,567.4,
11-14-2021,SPORTING GOODS,432.4,1457.9,126.13,0,414.5,
06-05-2022,beauty,466.5,1034.5,163.04,0,480.7,
11-17-2022,furniture,424,1146.4,75.79,0,392.4,
21-06-2022,APPAREL,432.8,1429.6,171.79,FALSE,425.5,
21-Sep-21,TOYS,338.9,668.6,224.42,N,309.3,
19-10-2020,OfficeSupplies,309.4,829.1,91.81,FALSE,283.7,
24-03-2020,TOYS,243.1,772.6,231.52,0,231.1,
21-01-2021,Furnture,N/A,N/A,72.8,0,263.5,
20-09-2021,PetSupplies,314.6,802.2,199.61,FALSE,295.7,
16-03-2021,PET SUPPLIES,248.4,839.8,191.28,0,257.2,
10-18-2021,PetSupplies,479.2,840.9,197.81,TRUE,490.1,
11-12-2022, Office Supplies,444.7,740.9,89.81,0,464.4,
07-09-2021,Toys,341.4,629.4,235.03,FALSE,349.1,
24-12-2021,Sport Goods,563.9,783.6,131.67,FALSE,?,
26-11-2022, Toys,319,571.7,238.24,N,287.6,
01-28-2022,pet supplies,382,816.3,197.65,0,352.9,
28-06-2020,Office Supplies,284.4,896.4,88.44,FALSE,281,
12-10-2020,AUTOMOTIVE PARTS,330.2,605.8,217.19,No,328,
08-27-2022,FURNITURE,387,1149.9,73.92,0,403.2,
01-28-2020,Electronic,188.2,523.9,$47.81,0,176.9,
11-24-2021,APPAREL,492.2,1266,168.23,FALSE,463.2,
23-05-2022,AUTOMOTIVE PARTS,338.2,519.9,220.96,0,329.9,
09-10-2020,electronics,171.6,496.6,46.45,0,180,
20-09-2022,Beauty,395.1,958.1,160.8,0,364.6,
30-06-2022,beauty,999999,994.4,166.04,FALSE,495.5,
20-Oct-21,pet supplies,366.6 units,827.2,null,No,359,
26-06-2021,Sport Goods,538.2,1338.7,-,FALSE,491.4,
07-20-2022, Beauty,454.5,950.6,$165.58,0,438.1,
27-09-2021,Toys,448.5,651.9,244.36,TRUE,470.9,
26-09-2021,Pet Supplies ,354.1,474.4,195.43,0,358.7,
18-Oct-20,"  Furnture	",349.1,780.1,72.58,0,364.8,
14-08-2020,AUTOMOTIVE PARTS,271.3,732.9,209.05,No,265.6,
17-Aug-22,Furnture,354.5,1149.8,75.47,FALSE,370.9,
27-11-2020,sporting goods,524.1,1352.8,130.08,No,534.4,
11-28-2020,beauty,336.8,1081.9,164.4,FALSE,336.5,
03-10-2020,Beuaty,343.9,1077.6,170.24,FALSE,330.6,
12-16-2022,AUTOMOTIVE PARTS,378.3,492.3,219.21,0,359,
15-06-2022,groceries,334,764.4,105.44,0,3379,
26-10-2021, Toys,426.8,-626.9,238.44,1,410.7,
26-07-2022,Sport Goods,492.3,1423.6,128.73,0,461.2,
10-02-2022,Pet Supplies ,-,813.7,200.95,FALSE,332.7,
31-03-2022,OFFICE SUPPLIES,413,732.8,88.31,N,381.1,
26-04-2022,OFFICE SUPPLIES,347.7,732.6,88.49,0,326.4,
08-08-2020,Furnture,315.7,834.5,75.75,0,286.3,
01-06-2022,Apparel,516.5,1339.5,166.67,0,487.7,
27-02-2021, Toys,272.5,627.2,232.3,FALSE,266.2,
16-Sep-20,"  Appearl	",622.1,1229.7,169.68,1,628.4,
22-12-2022,Toys,347.3,559.3,249.53,0,345.2,
07-27-2020,APPAREL,344.8,1297,166.84,0,313.3,
05-09-2020,Toys,330.9,621.3,234.06,0,316.1,
26-01-2020,"  Groceries 	",266,677,101.62,FALSE,241,
02-07-2020,office supplies,395.6,899.7,85.65,No,414.7,
18-12-2022,Apparel,683.5,1365.6,170.12,1,674.8,
12-07-2022,Furniture ,311.1,1152.4,76.4,No,307.1,
17-09-2021,OFFICE SUPPLIES,410.9,799.7,89.45,No,392.8,
17-06-2022,SPORTING GOODS,579,1397,125.11,0,524.6,
01-10-2020,Beauty,365,1067.9,162.21,0,357.3,
16-10-2020,FURNITURE,390,775.6,72.27,0,-,
14-Sep-22,ELECTRONICS,209.3,268.8,$45.46,No,214.6,
14-10-2020,TOYS,293.2,631.9,222.61,FALSE,282.8,
28-11-2020, Office Supplies,400.5,814,89.09,0,420.5,
20-Nov-20,Auto Parts,369.2,630.5,missing,0,378.4,
28-03-2022,pet supplies,367.4,853.7,189.25,TRUE,347.7,
14-01-2020,ELECTRONICS,158.9,533.8,48.03,N,146.2,
23-01-2021,Toy,261.4,635.9,237.89,0,2585,
09-11-2022,sporting goods,487.4,1476.1,129.28,No,503.6,
28-08-2022,SPORTING GOODS,566.1,1437.1,123.28,0,581,
11-22-2022,OFFICE SUPPLIES,425.9,757.2,89.1,0,445.9,
03-Sep-22,Beauty,436.5,953.5,168.16,0,404,
10-24-2021,Groceries,286.8,819.7,107.28,0,298.5,
07-24-2021,Electronic,230.7,476.2,45.69,FALSE,241,
22-Oct-20,Beuaty,366.9,1061,155.3,0,385.1,
23-Dec-20,toys,268.5,?,240.33,0,268.1,
22-10-2021,Grocery,331.6,815.5,103.38,FALSE,327.1,
02-09-2022,FURNITURE,234.6,1098.7,75.28,0,239.8,
03-03-2020,beauty,380,1120,NULL,1,395.4,
27-10-2021,FURNITURE,588.4,1025.4,75.51,1,545.4,
10-09-2021, Toys,356.9,629.4,235.89,0,371.5,
01-07-2021,PET SUPPLIES,325,814,190.14,0,316,
26-08-2021,"  Sporting_Goods	",555.7,1313.2,124.09,0,515.9,
28-12-2020, Toys,262.9,630.4,239.15,N,241.1,
28-02-2022,SPORTING GOODS,522,1444.7,-,FALSE,532.7,
01-04-2022,Beauty,300.7,1025.5,164.97,FALSE,297.4,
15-01-2021,APPAREL,429.6,1292.3,178.17,No,411.9,
21-09-2022,SPORTING GOODS,521.9,1451.6,122.79,0,534.1,
25-06-2020,Clothing,398,1316.3,180.56,0,373.2,
07-Mar-22,"  beauty	",391.6,1032.2,166.54,0,384.6,
24-Jun-20,Beauty,386.5,1127.1,null,0,380.5,
30-05-2022, Electronics,302.6,292.9,47.16,0,272.7,
12-18-2020,pet supplies,355.7,792.3,198.25,0,337.4,
29-Apr-20,Pet Supplies,238.3,807.2,194.25,0,NA,
02-Apr-21,Electronic,334.2,450.5,NA,No,339,
18-Jul-20,Electronics,202.5,536.4,47.05,0,198,
15-12-2020,"  BEAUTY	",315.7,1060.9,160.6,0,329,
09-19-2021,TOYS,350.3 units,651.9,226.85,0,323.2,
19-Mar-22,BEAUTY,433.2,1007.2 pcs,163.36,0,441.7,
03-11-2021,Automotive-Parts,-388.7,448.7,217.15,0,404.5,
01-03-2021,Electronic,265.7,507.7,47.84,0,270.8,
07-08-2020,automotive parts,244.2,760.3,222.54,FALSE,223.1,
05-24-2020,Beuaty,369.6,1123.9,$164.16,N,350.8,
02-17-2022,Auto Parts,607,599.9,219.26,1,620.3,
29-Dec-21,"  sporting goods	",547.7,1413.4,131.5,FALSE,495.7,
01-10-2022,Sporting_Goods,2045.5,1424.7,127.9,0,541.8,
08-06-2020,Toy,247.3,689.4,236.95,0,245.8,
27-01-2020,Clothing,370.2,1232.8,172.44,0,377.8,
12-05-2021,Pet Supplies,256.7,865.2,194.21,FALSE,253.8,
21-07-2020,Groceries ,171.5,626.7,108.13,0,163.6,
10-Sep-22,PetSupplies,378.1,729.3,200.69,0,351.2,
23-07-2022, Office Supplies,364.8,690.5,88.21,0,363,
04-19-2020,PetSupplies,170.7,798.8,197.09,N,172.8,
25-07-2021,OFFICE SUPPLIES,289.6,571.6,88.7,FALSE,263.5,
17-08-2021,Pet Supplies ,286.2,808.3,$193.14,0,258.5,
01-21-2021,Pet Supplies ,355.4,806.2,193.32,0,370.4,
02-01-2022,Sport Goods,491.9,1426,130.28,0,512.9,
20-03-2020,automotive parts,390.2,759.2,217.07,FALSE,359.6,
11-05-2022,sporting goods,601.5,1417.2,128.74,0,581.9,
28-10-2022,SPORTING GOODS,516,1454.7,129.29,No,529.5,
28-02-2021,Auto Parts,343.3,643.2,223.52,0,320.6,
13-12-2022,SPORTING GOODS,487.8,1504.5,127.31,0,488.2,
09-02-2022,OfficeSupplies,558.8,726.8,88.77,1,575.4,
10-17-2020,Pet Supplies ,346.5,816.4,196.46,N,,
28-03-2022,TOYS,258.3,656.1,244.39,FALSE,237.2,
21-Aug-21,OFFICE SUPPLIES,355.8,787.1,86.61,FALSE,339.6,
31-05-2022,sporting goods,522.8,1448.2,123.96,0,510.6,
07-01-2022,Furniture ,334.4,1057.4,72.75,No,313.3,
26-04-2021,Groceries,261.1,644.8,103.23,0,257.3,
18-10-2020,Pet Supplies,319.6,829.3,192.48,0,335.4,
11-16-2021,PetSupplies,missing,813.2,204.31,0,354.3,
02-03-2022,Toys,298.9,678.4,240.33,0,293.9,
08-05-2022,beauty,467.4,1030.7,166.06,No,427.3,
06-03-2022,Toy,252.4,663.2,225.65,0,243.3,
10-11-2021,toys,344.9,319.8,232.24,FALSE,347.7,
23-01-2021,Auto Parts,378.3,583.3,215.98,0,363.3,
03-09-2020,Apparel,474.6,1228.5,172.11,0,435.2,
13-12-2021,GROCERIES,300.2,822.9,107.03,FALSE,999999,
17-08-2021,"  automotive parts	",244.9,684.4,208.35,0,225,
28-05-2022,Pet Supplies ,303.1,811,193.69,0,278.1,
12-11-2022,SPORTING GOODS,875.1,1457.4,128.96,1,918.1,
30-12-2022,electronics,329.2,N/A,47.62,0,314,
10-Apr-22,beauty,2040.4,1007.2,164.15,No,470.9,
06-24-2020,Furnture,NULL,791.8,76.26,FALSE,253.9,
17-01-2021,OFFICE SUPPLIES,364.1,866.9,89.92,N,334.4,
01-01-2023,"  Automotive Parts	",375.8,505,219.97,0,357.2,
16-Jan-20,groceries,323.3,684.4,108.24,FALSE,332.5,
18-10-2020,Sport Goods,473,1395,128.43,N,486.9,
09-Jul-21,ELECTRONICS,239.8,486,47.16,FALSE,2307,
14-12-2022,SPORTING GOODS,NULL,1493,121.29,0,508.9,
08-04-2022,OfficeSupplies,409.9,667.8,92.06,0,415,
05-02-2022,apparel,439.8,1394.1,166.43,N,401.1,
26-Jan-22, Beauty,497.9,1010.1,Rs.162.44,TRUE,475.9,
16-09-2020,PetSupplies,334,785.5,196.16,N,300.9,
10-06-2020,Toy,434.8,683.4,231.3,1,453.5,
26-Jan-22,Furniture ,299.4,1079.4,77.51,0,281,
06-Dec-21,office supplies,423.9,797.8,88.42,0,394.1,
11-06-2021,Apparel,455.3,1281.2,174.79,0,429,
21-Dec-22,Furniture ,331.7,1138.9,76.89,N,310.6,
24-02-2020,Automotive Parts,354.6,788.6,220.61,0,337.8,
06-29-2022,OfficeSupplies,356.8,685.5,88.88,N,344.1,
09-01-2022, Office Supplies,missing,405.9,87.65,0,null,
09-23-2021,Electronic,199.4,463,47.57,0,186.5,
21-06-2020,toys,301.3,676.1,234.24,0,293.8,
07-Feb-20,Toy,240,796.2,237.84,FALSE,233.5,
28-11-2022,OfficeSupplies,433.9,715.9,91.74,FALSE,444.6,
11-21-2020,Beuaty,379.5,1072.5,169.8,0,392.5,
03-11-2020,Appearl,434.5,,161.64,0,394.7,
29-Mar-21,Electronic,428.3,476.2,47.57,TRUE,432.9,
11-01-2022,Automotive Parts,442.6,361.4,217.8,Yes,416.9,
01-11-2022,SPORTING GOODS,515.7 units,-1419.9,127.72,0,514,
09-30-2020,Apparel,455,N/A,171.47,FALSE,439.3,
04-09-2020,electronics,151.5,566.1,null,No,147.4,
07-12-2022,TOYS,345.4,582.8,N/A,No,319.5,
26-12-2021,"  Groceries 	",322.3,820.5,109.81,N,305.7,
08-Sep-22,BEAUTY,503,467.1,170.56,0,509.5,
07-05-2021,Office Supplies,355.3,912,91.59,0,353.8,
07-22-2021,toys,388.9,646.4,231.86,No,359.1,
12-Jun-20,Toys,324.5,673.9,238.02,0,317.1,
17-08-2020,Pet Supplies,292.9,745.2,198.24,0,263.8,
06-27-2021, Office Supplies,258.6,921.4,87.19,0,268.4,
13-03-2022,BEAUTY,396.4,1042.9,168.31,0,390.8,
02-05-2021,Sporting_Goods,512.2,1342.2,127.83,0,481,
06-02-2020,Apparel,430.1,1233.4,167.03,0,446.8,
18-Oct-21,Automotive-Parts,277.2,681.7,222.68,FALSE,249.9,
25-01-2022,SPORTING GOODS,520.9,1416.1,131.75,0,505.3,
07-05-2021,pet supplies,273.1,826.1,NA,0,267,
19-05-2022,Furniture ,246.7,1144,$72.66,No,250.5,
10-12-2021,OfficeSupplies,479.2,756.3,-,No,478,
07-30-2022,Pet Supplies ,345.6,525.7,191.54,No,316.8,
20-08-2020, Beauty,403.3,1084,159.25,0,407,
03-Oct-22,furniture,379,1125.4,74.23,No,344.7,
19-Jan-21,Automotive Parts,464.4,591,221.95,TRUE,425,
20-Jun-22,Furnture,283.5,1139.6,70.79,0,279.2,
03-01-2021,Automotive Parts,358.7,386.6,218.56,0,334.2,
03-23-2021,"  apparel	",389.6,1300.9,175.51,N,369.7,
11-14-2021,automotive parts,333.3,660.7,228.48,N,342.1,
12-07-2022,"  Sporting_Goods	",721.9,1378.8,126.03,1,717.8,
17-04-2021,ELECTRONICS,999999,486.9,49.27,N,289.4,
22-02-2021,pet supplies,218.4,?,196.39,FALSE,214.5,
26-Jan-20,Furniture ,236.7,769.9,73.24,0,2345,
05-28-2021,"  automotive parts	",341.6,680.5,215.63,N,350.9,
20-12-2020,Apparel,463.9,1261.4,172.62,0,442.7,
18-06-2021,Toys,573.6,640.1,234.73,Y,550.5,
21-02-2021,Furniture ,198.1,-,NA,N,192.9,
04-25-2022,Electronic,303.5,300.2,48.78,0,285.2,
09-06-2022,OFFICE SUPPLIES,-,758.8,88.53,0,300.8,
16-01-2022,beauty,379.3 units,990.6,161.73,0,364.2,
08-Aug-22,AUTOMOTIVE PARTS,268.5,570.2,226.6,FALSE,258.8,
08-07-2022,APPAREL,479.8,1424.9,169.87,FALSE,456,
04-09-2022,GROCERIES,304.7,794.8,null,FALSE,292.8,
20-07-2022,automotive parts,317,575.4,210.56,0,317.5,
29-07-2022,ELECTRONICS,294.7,244.3,$48.63,FALSE,280.7,
14-Jul-20, Office Supplies,225.6,897.1,89.87,0,223.2,
22-09-2020,Sport Goods,426.1,1394.4,130.06,No,400.8,
23-Jun-20,"   Office Supplies	",256,905.9,85.93,0,244.6,
12-05-2022,Sport Goods,475.8,1502,124.38,0,448.9,
04-Jun-22,BEAUTY,494.3,1026.3,156.48,0,506.5,
15-Oct-22,APPAREL,511.5 units,1337.4,177.73,0,504,
12-10-2022, Electronics,266.6,294.2,46.93,0,256.7,
03-08-2022,"  TOYS	",281.5,655.1,234.85,N,271.3,
08-04-2021,Office Supplies,321.7,459.1,92.28,FALSE,329.5,
10-23-2022,Electronis,226.6,301.8,46.31,FALSE,230.9,
13-06-2021,Pet Supplies ,264.3,N/A,192.73,No,274.5,
11-02-2022, Beauty,498.9,1017.4,168.25,TRUE,461.6,
12-01-2021,Beauty,309.2,1042.2,158.76,0,319.7,
28-10-2020, Apparel,448.3,1228.5,173.31,FALSE,447,
06-04-2022,groceries,345.5,760.5,109.52,N,315.4,
17-08-2021,TOYS,357.1,639.4,241.81,FALSE,N/A,
03-Mar-20,Appearl,355.4,1250.5,169.14,0,361.9,
20-12-2020,Grocerys,264.9,579.4,105,0,263.3,
29-11-2022, Beauty,-341.3,1011.6,162.97,FALSE,356.5,
28-Jun-21,Auto Parts,280.7,684.4,223.75,0,289.9,
19-08-2020,groceries,209.7,615.5,107.82,0,210.4,
